,DAY,Away,Home,Network,Date,Season,Game_id,Average Viewers (000),Away P2+ IMP,Home P2+ IMP,Away_DMA_TV_Households_Millions,Home_DMA_TV_Households_Millions,Total Viewership,Percent_Tickets_Sold,Total_All_Stars,Home_All_Star,Away_All_Star,Month,Day_of_Week,Home_Top_Jersey_Sellers,Away_Top_Jersey_Sellers,Holiday,Weekend,Weekday,Total_Top_Jersey_Sellers,Past_Playoff_Teams,Rivalry,Home_Pace_Rating,Away_Pace_Rating,Home_Elo,Away_Elo,Web_Viewing
129,Sat,BOS,IND,Regional,2016-11-12,2016,21600130,0,45,34,2.42,1.09,79,1,2,1,1,11,5,1,1,0,1,0,2,0,0,100.8,100,1500.1507060000001,1475.493613,29207
130,Sat,NYK,TOR,Regional,2016-11-12,2016,21600131,0,183,0,7.35,2.86,183,1,3,2,1,11,5,2,3,0,1,0,5,0,0,99,101.5,1590.415565,1381.71521,40032
131,Sat,PHI,ATL,Regional,2016-11-12,2016,21600132,0,44,52,2.94,2.41,96,0.9281875103895384,1,1,0,11,5,0,1,0,1,0,1,0,0,101.6,102.1,1578.4502929999999,1238.0493800000002,19320
132,Sat,WAS,CHI,Regional,2016-11-12,2016,21600133,0,17,130,2.48,3.46,147,1,2,1,1,11,5,2,0,0,1,0,2,0,0,98.4,100.8,1540.574792,1459.940788,28386
133,Sat,SAS,HOU,Regional,2016-11-12,2016,21600134,0,41,57,0.94,2.45,98,1,2,1,1,11,5,1,2,0,1,0,3,0,1,103.3,98,1508.398071,1696.8384079999998,22664
134,Sat,LAC,MIN,Regional,2016-11-12,2016,21600135,0,98,6,5.48,1.74,104,0.4976234759247778,1,0,1,11,5,0,2,0,1,0,2,0,0,98.4,99.8,1400.261376,1673.589174,23515
135,Sat,UTA,MIA,Regional,2016-11-12,2016,21600136,0,34.83333333,52,0.92,1.7,86.83333333,1,1,0,1,11,5,0,0,0,1,0,0,0,0,99,94.6,1523.066076,1550.10771,13859
136,Sat,MEM,MIL,Regional,2016-11-12,2016,21600137,0,12.3,14,0.63,0.9,26.3,0.5309077309397874,2,1,1,11,5,1,0,0,1,0,1,0,0,99.2,97.7,1464.044182,1409.5942539999999,12712
137,Sat,DET,DEN,NBA TV,2016-11-12,2016,21600138,105,8,17,1.85,1.63,130,0.41971802414037934,0,0,0,11,5,0,0,0,1,0,0,0,0,102.1,97.9,1399.308141,1486.476534,10739
138,Sat,BRK,PHX,Regional,2016-11-12,2016,21600139,0,40,21,7.35,1.89,61,0.8970922182220992,0,0,0,11,5,0,1,0,1,0,1,0,0,103.9,105.2,1363.963027,1400.787247,12810
139,Sun,CHA,CLE,Regional,2016-11-13,2016,21600140,0,14.5,120,1.19,1.5,134.5,1,4,3,1,11,6,3,1,0,1,0,4,0,0,100.7,100.3,1670.079201,1549.56854,40523
140,Sun,ORL,OKC,Regional,2016-11-13,2016,21600141,0,17,40.41666667,1.52,0.72,57.41666667,1,1,1,0,11,6,1,0,0,1,0,1,0,0,102.2,99.7,1643.309661,1413.0200539999998,19576
141,Sun,LAL,MIN,Regional,2016-11-13,2016,21600142,0,146,26,5.48,1.74,172,0.4912171936350486,0,0,0,11,6,0,0,0,1,0,0,0,0,98.4,101.4,1419.421933,1393.536161,64817
142,Sun,PHX,GSW,Regional,2016-11-13,2016,21600143,0,56,319,1.89,2.49,375,1,4,4,0,11,6,5,0,0,1,0,5,0,0,104.5,103.9,1698.792152,1359.6717130000002,54461
143,Sun,DEN,POR,Regional,2016-11-13,2016,21600144,0,0,37,1.63,1.14,37,0.9968029701438664,0,0,0,11,6,1,0,0,1,0,1,0,0,101.8,102.1,1549.904576,1393.572032,15359
144,Mon,ORL,IND,Regional,2016-11-14,2016,21600145,0,12,30,1.52,1.09,42,0.6542989454890364,1,1,0,11,0,1,0,0,0,1,1,0,0,100.8,99.7,1510.522678,1400.201865,19229
145,Mon,DAL,NYK,Regional,2016-11-14,2016,21600146,0,16,155,2.71,7.35,171,1,1,1,0,11,0,3,1,0,0,1,4,0,0,101.5,95,1400.175201,1473.801432,19140
146,Mon,OKC,DET,Regional,2016-11-14,2016,21600147,0,36,45,0.72,1.85,81,0.3489434608794974,1,0,1,11,0,0,1,0,0,1,1,0,0,97.9,102.2,1507.4355480000002,1625.533849,20226
147,Mon,BOS,NOP,Regional,2016-11-14,2016,21600148,0,41,11,2.42,0.64,52,0.7749511920960777,2,1,1,11,0,0,1,0,0,1,1,0,0,102.1,100,1420.496263,1470.980426,22323
148,Mon,PHI,HOU,NBA TV,2016-11-14,2016,21600149,136,48,59,2.94,2.45,243,0.4603157020216007,1,1,0,11,0,1,1,0,0,1,2,0,0,103.3,102.1,1513.842825,1229.043727,18591
149,Mon,MIA,SAS,Regional,2016-11-14,2016,21600150,0,53,46,1.7,0.94,99,1,1,1,0,11,0,2,0,0,0,1,2,0,0,98,99,1699.6283489999998,1519.115949,23234
150,Mon,MEM,UTA,Regional,2016-11-14,2016,21600151,0,10,35,0.63,0.92,45,0.8257244739088946,2,1,1,11,0,0,0,0,0,1,0,0,0,94.6,97.7,1541.134264,1421.649417,14806
151,Mon,BRK,LAC,Regional,2016-11-14,2016,21600152,0,28,103,7.35,5.48,131,1,1,1,0,11,0,2,1,0,0,1,3,0,0,99.8,105.2,1679.667831,1390.6926130000002,24382
152,Tue,TOR,CLE,NBA TV,2016-11-15,2016,21600153,473,0,196,2.86,1.5,669,1,5,3,2,11,1,3,2,0,0,1,5,1,0,100.7,99,1674.362674,1585.182944,54493
153,Tue,ATL,MIA,Regional,2016-11-15,2016,21600154,0,59,50,2.41,1.7,109,1,1,0,1,11,1,0,0,0,0,1,0,0,0,99,101.6,1514.617265,1582.884834,19054
154,Tue,CHA,MIN,Regional,2016-11-15,2016,21600155,0,14,30,1.19,1.74,44,0.06933250671626369,1,0,1,11,1,0,1,0,0,1,1,0,0,98.4,100.3,1413.887477,1554.460212,25453
155,Tue,CHI,POR,NBA TV,2016-11-15,2016,21600156,306,167,35,3.46,1.14,508,1,1,0,1,11,1,1,2,0,0,1,3,0,0,101.8,98.4,1531.801349,1560.409439,35012
156,Tue,BRK,LAL,Regional,2016-11-15,2016,21600157,0,36,261,7.35,5.48,297,0.9398852450386904,0,0,0,11,1,0,1,0,0,1,1,0,0,101.4,105.2,1401.245767,1382.329676,39543
157,Wed,WAS,PHI,Regional,2016-11-16,2016,21600158,0,25,85,2.48,2.94,110,0.4548747063429914,1,0,1,11,2,1,0,0,0,1,1,0,0,102.1,100.8,1243.903784,1448.7111519999999,17805
158,Wed,NOP,ORL,Regional,2016-11-16,2016,21600159,0,9.2,15,0.64,1.52,24.2,0.7114507057200466,1,0,1,11,2,0,0,0,0,1,0,0,0,99.7,102.1,1408.571774,1411.7348960000002,15612
159,Wed,CLE,IND,Regional,2016-11-16,2016,21600160,0,137,37,1.5,1.09,174,0.8994587959604977,4,1,3,11,2,1,3,0,0,1,4,0,0,100.8,100.7,1526.2647439999998,1661.155658,46829
160,Wed,DAL,BOS,Regional,2016-11-16,2016,21600161,0,18,66,2.71,2.42,84,1,1,1,0,11,2,1,1,0,0,1,2,0,0,100,95,1478.849713,1465.339458,20749
161,Wed,DET,NYK,Regional,2016-11-16,2016,21600162,0,47,234,1.85,7.35,281,1,1,1,0,11,2,3,0,0,0,1,3,0,0,101.5,97.9,1407.48137,1500.745846,27579
162,Wed,MIL,ATL,Regional,2016-11-16,2016,21600163,0,16,50,0.9,2.41,66,0.624203468720563,2,1,1,11,2,0,1,0,0,1,1,0,0,101.6,99.2,1587.686565,1457.809007,25722
163,Wed,HOU,OKC,Regional,2016-11-16,2016,21600164,0,67,60,2.45,0.72,127,1,2,1,1,11,2,1,1,0,0,1,2,0,0,102.2,103.3,1628.381526,1510.1861529999999,21309
164,Wed,GSW,TOR,ESPN,2016-11-16,2016,21600165,2000,324,0,2.49,2.86,2324,1,6,2,4,11,2,2,5,0,0,1,7,0,0,99,104.5,1579.834106,1703.6419670000002,63159
165,Wed,PHX,DEN,Regional,2016-11-16,2016,21600166,0,43,12,1.89,1.63,55,0.03935490414849376,0,0,0,11,2,0,0,0,0,1,0,0,0,102.1,103.9,1405.0352710000002,1346.6267460000001,13780
166,Wed,MEM,LAC,ESPN,2016-11-16,2016,21600167,1615,0,87,0.63,5.48,1702,1,2,1,1,11,2,2,0,0,0,1,2,0,0,99.8,97.7,1671.6506869999998,1434.6453390000001,23626
167,Wed,SAS,SAC,Regional,2016-11-16,2016,21600168,0,34,46,0.94,1.38,80,1,2,1,1,11,2,1,2,0,0,1,3,0,0,98.7,98,1397.887984,1701.3496329999998,42955
168,Thu,NYK,WAS,Regional,2016-11-17,2016,21600169,0,100,25,7.35,2.48,125,0.6411868736490469,2,1,1,11,3,0,3,0,0,1,3,0,0,100.8,101.5,1455.3771,1399.809222,28387
169,Thu,MIL,MIA,Regional,2016-11-17,2016,21600170,0,14,66,0.9,1.7,80,1,1,0,1,11,3,0,1,0,0,1,1,0,0,99,99.2,1528.06975,1441.94813,17631
170,Thu,POR,HOU,Regional,2016-11-17,2016,21600171,0,25,43,1.14,2.45,68,0.7225145389088895,1,1,0,11,3,1,1,0,0,1,2,0,0,103.3,101.8,1524.82571,1516.508228,18073
171,Thu,PHI,MIN,TNT,2016-11-17,2016,21600172,611,0,0,2.94,1.74,611,0.7427154370737755,0,0,0,11,3,0,1,0,0,1,1,0,0,98.4,102.1,1422.254931,1232.1276710000002,28291
172,Thu,CHI,UTA,TNT,2016-11-17,2016,21600173,736,63,0,3.46,0.92,799,1,2,1,1,11,3,0,2,0,0,1,2,0,0,94.6,98.4,1533.0783900000001,1568.855324,31949
173,Fri,ATL,CHA,Regional,2016-11-18,2016,21600174,0,23,16,2.41,1.19,39,0.8859359438066782,2,1,1,11,4,1,0,0,0,1,1,0,0,100.3,101.6,1561.036276,1580.938583,19148
174,Fri,PHX,IND,Regional,2016-11-18,2016,21600176,0,36,35,1.89,1.09,71,0.8724543882162584,1,1,0,11,4,1,0,0,0,1,1,0,0,100.8,103.9,1506.515263,1374.8504269999999,22407
175,Fri,DET,CLE,Regional,2016-11-18,2016,21600175,0,30,194,1.85,1.5,224,1,3,3,0,11,4,3,0,0,0,1,3,1,0,100.7,97.9,1669.657032,1488.961087,36141
176,Fri,POR,NOP,Regional,2016-11-18,2016,21600177,0,40,14.3,1.14,0.64,54.3,0.8401467195172455,1,1,0,11,4,0,1,0,0,1,1,0,0,102.1,101.8,1426.835175,1502.6289550000001,16947
177,Fri,BRK,OKC,Regional,2016-11-18,2016,21600178,0,38,49,7.35,0.72,87,1,1,1,0,11,4,1,1,0,0,1,2,0,0,102.2,105.2,1633.215595,1374.644592,18665
178,Fri,GSW,BOS,ESPN,2016-11-18,2016,21600179,1962,246,78,2.49,2.42,2286,1,5,1,4,11,4,1,5,0,0,1,6,0,0,100,104.5,1472.1286029999999,1708.769907,50679
179,Fri,MEM,DAL,Regional,2016-11-18,2016,21600180,0,7,17,0.63,2.71,24,1,1,0,1,11,4,1,0,0,0,1,1,0,0,95,97.7,1451.490114,1450.327793,8649
180,Fri,TOR,DEN,Regional,2016-11-18,2016,21600181,0,0,14,2.86,1.63,14,0.26544274267167056,2,0,2,11,4,0,2,0,0,1,2,0,0,102.1,99,1402.283433,1582.1038740000001,17255
181,Fri,SAS,LAL,Regional,2016-11-18,2016,21600182,0,67,187,0.94,5.48,254,1,1,0,1,11,4,0,2,0,0,1,2,0,1,101.4,98,1397.748127,1703.718609,57238
182,Fri,LAC,SAC,ESPN,2016-11-18,2016,21600183,1281,61,26,5.48,1.38,1368,1,2,1,1,11,4,1,2,0,0,1,3,0,0,98.7,99.8,1394.809653,1673.82492,20691
183,Sat,UTA,HOU,Regional,2016-11-19,2016,21600184,0,13,30,0.92,2.45,43,0.6350041539739685,2,1,1,11,5,1,0,0,1,0,1,0,1,103.3,94.6,1534.109308,1523.1787539999998,12784
184,Sat,CHA,NOP,Regional,2016-11-19,2016,21600185,0,35,8.5,1.19,0.64,43.5,0.8622729692953913,2,1,1,11,5,0,1,0,1,0,1,0,0,102.1,100.3,1436.734084,1552.34167,15183
185,Sat,MIA,WAS,Regional,2016-11-19,2016,21600186,0,50,44,1.7,2.48,94,0.5570839064649243,1,1,0,11,5,0,0,0,1,0,0,0,0,100.8,99,1451.034285,1532.263551,9961
186,Sat,DAL,ORL,Regional,2016-11-19,2016,21600187,0,6,18,2.71,1.52,24,1,0,0,0,11,5,0,1,0,1,0,1,0,0,99.7,95,1418.321737,1441.633345,10494
187,Sat,BOS,DET,Regional,2016-11-19,2016,21600188,0,52,21,2.42,1.85,73,0.5331239291833239,1,0,1,11,5,0,1,0,1,0,1,0,1,97.9,100,1484.328318,1477.263524,21478
188,Sat,PHX,PHI,Regional,2016-11-19,2016,21600189,0,7,64,1.89,2.94,71,0.7741777603758809,0,0,0,11,5,1,0,0,1,0,1,0,0,102.1,103.9,1251.492182,1358.0643630000002,18072
189,Sat,MIN,MEM,NBA TV,2016-11-19,2016,21600190,172,38,12.45454545,1.74,0.63,222.45454545,0.8888459628014791,1,1,0,11,5,0,0,0,1,0,0,0,0,97.7,98.4,1464.930096,1405.786652,15351
190,Sat,GSW,MIL,Regional,2016-11-19,2016,21600191,0,370,18,2.49,0.9,388,1,5,1,4,11,5,1,5,0,1,0,6,0,0,99.2,104.5,1439.66264,1710.401999,51146
191,Sat,CHI,LAC,NBA TV,2016-11-19,2016,21600192,286,189,102,3.46,5.48,577,1,2,1,1,11,5,2,2,0,1,0,4,0,0,99.8,98.4,1678.932979,1562.3646039999999,31031
192,Sun,POR,BRK,Regional,2016-11-20,2016,21600194,0,28,19,1.14,7.35,47,0.8732235506429055,0,0,0,11,6,1,1,0,1,0,2,0,0,105.2,101.8,1363.7965550000001,1512.249144,16215
193,Sun,IND,OKC,Regional,2016-11-20,2016,21600195,0,28,58.58333333,1.09,0.72,86.58333333,1,2,1,1,11,6,1,1,0,1,0,2,0,0,102.2,100.8,1625.992042,1516.011414,18163
194,Sun,TOR,SAC,Regional,2016-11-20,2016,21600196,0,0,37,2.86,1.38,37,1,3,1,2,11,6,1,2,0,1,0,3,0,0,98.7,99,1403.778831,1574.848216,21300
195,Sun,UTA,DEN,Regional,2016-11-20,2016,21600197,0,16.8,10,0.92,1.63,26.8,0.2744700273861446,1,0,1,11,6,0,0,0,1,0,0,0,0,102.1,94.6,1419.740053,1507.527659,10455
196,Sun,CHI,LAL,Regional,2016-11-20,2016,21600198,0,128,172,3.46,5.48,300,1,1,0,1,11,6,0,2,0,1,0,2,0,0,101.4,98.4,1392.3986960000002,1566.847181,49360
197,Sun,ATL,NYK,Regional,2016-11-20,2016,21600193,0,15,87,2.41,7.35,102,1,2,1,1,11,6,3,0,0,1,0,3,0,0,101.5,101.6,1416.219848,1567.535253,25165
198,Mon,MIA,PHI,Regional,2016-11-21,2016,21600199,0,53,102,1.7,2.94,155,0.6128621769772905,0,0,0,11,0,1,0,0,0,1,1,0,0,102.1,99,1267.90256,1520.801065,27866
199,Mon,PHX,WAS,Regional,2016-11-21,2016,21600200,0,26,22,1.89,2.48,48,0.2566319512674396,1,1,0,11,0,0,0,0,0,1,0,0,0,100.8,103.9,1455.537105,1352.44875,10256
200,Mon,MEM,CHA,Regional,2016-11-21,2016,21600201,0,13.2,14,0.63,1.19,27.2,0.4867117471300519,2,1,1,11,0,1,0,0,0,1,1,0,0,100.3,97.7,1537.748565,1482.9728519999999,16495
201,Mon,GSW,IND,Regional,2016-11-21,2016,21600202,0,210,27,2.49,1.09,237,1,5,1,4,11,0,1,5,0,0,1,6,0,0,100.8,104.5,1502.428361,1721.2693530000001,53106
202,Mon,HOU,DET,Regional,2016-11-21,2016,21600203,0,25,46,2.45,1.85,71,0.2975442604226157,1,0,1,11,0,0,1,0,0,1,1,0,0,97.9,103.3,1479.7184949999998,1538.720685,14518
203,Mon,ORL,MIL,Regional,2016-11-21,2016,21600204,0,12,9,1.52,0.9,21,0.3149543196025004,1,1,0,11,0,1,0,0,0,1,1,0,0,99.2,99.7,1445.073756,1412.282238,19076
204,Mon,BOS,MIN,Regional,2016-11-21,2016,21600205,0,59,25,2.42,1.74,84,0.3605083694978301,1,0,1,11,0,0,1,0,0,1,1,0,0,98.4,100,1399.760199,1483.094091,27323
205,Mon,DAL,SAS,NBA TV,2016-11-21,2016,21600206,202,23,30,2.71,0.94,255,1,1,1,0,11,0,2,1,0,0,1,3,0,0,98,95,1705.6954079999998,1438.407592,20694
206,Mon,TOR,LAC,Regional,2016-11-21,2016,21600207,0,0,118,2.86,5.48,118,1,3,1,2,11,0,2,2,0,0,1,4,0,0,99.8,99,1684.4672870000002,1567.825573,62340
207,Tue,POR,NYK,Regional,2016-11-22,2016,21600208,0,57,262,1.14,7.35,319,1,1,1,0,11,1,3,1,0,0,1,4,0,0,101.5,101.8,1424.22362,1504.792772,30916
208,Tue,NOP,ATL,Regional,2016-11-22,2016,21600209,0,9,58,0.64,2.41,67,1,2,1,1,11,1,0,0,0,0,1,0,0,0,101.6,102.1,1550.0548119999999,1459.862287,17150
209,Tue,CHI,DEN,NBA TV,2016-11-22,2016,21600210,449,181,35,3.46,1.63,665,0.4532914088649965,1,0,1,11,1,0,2,0,0,1,2,0,0,102.1,98.4,1427.8722539999999,1559.845451,28245
210,Tue,OKC,LAL,Regional,2016-11-22,2016,21600211,0,43,227,0.72,5.48,270,1,1,0,1,11,1,0,1,0,0,1,1,0,0,101.4,102.2,1400.9818380000002,1619.5332130000002,41136
211,Wed,MEM,PHI,Regional,2016-11-23,2016,21600212,0,17,137,0.63,2.94,154,0.5544244322631167,1,0,1,11,2,1,0,0,0,1,1,0,0,102.1,97.7,1264.4181210000002,1485.672104,19242
212,Wed,SAS,CHA,ESPN,2016-11-23,2016,21600213,1110,31,0,0.94,1.19,1141,0.941080882738376,2,1,1,11,2,1,2,0,0,1,3,0,0,100.3,98,1533.647739,1709.1140079999998,22989
213,Wed,PHX,ORL,Regional,2016-11-23,2016,21600214,0,17,19,1.89,1.52,36,0.8114188687254591,0,0,0,11,2,0,0,0,0,1,0,0,0,99.7,103.9,1404.978651,1361.100348,16683
214,Wed,POR,CLE,Regional,2016-11-23,2016,21600215,0,43,231,1.14,1.5,274,1,3,3,0,11,2,3,1,0,0,1,4,0,0,100.7,101.8,1675.016295,1497.311168,43957
215,Wed,ATL,IND,Regional,2016-11-23,2016,21600216,0,29,40,2.41,1.09,69,0.7889862188249736,2,1,1,11,2,1,0,0,0,1,1,0,0,100.8,101.6,1493.299536,1559.217032,17787
216,Wed,BOS,BRK,Regional,2016-11-23,2016,21600217,0,55,52,2.42,7.35,107,0.8283329573652154,1,0,1,11,2,1,1,0,0,1,2,0,0,105.2,100,1353.046814,1492.755784,25970
217,Wed,MIA,DET,Regional,2016-11-23,2016,21600218,0,47,29,1.7,1.85,76,0.3820673900628213,0,0,0,11,2,0,0,0,0,1,0,0,0,97.9,99,1499.0043679999999,1501.248779,19330
218,Wed,TOR,HOU,Regional,2016-11-23,2016,21600219,0,0,91,2.86,2.45,91,1,3,1,2,11,2,1,2,0,0,1,3,0,0,103.3,99,1528.094601,1578.7988269999998,20861
219,Wed,LAC,DAL,Regional,2016-11-23,2016,21600220,0,136,23,5.48,2.71,159,1,1,0,1,11,2,1,2,0,0,1,3,0,0,95,99.8,1431.165857,1689.8109539999998,16613
220,Wed,DEN,UTA,Regional,2016-11-23,2016,21600221,0,17,28.9,1.63,0.92,45.9,0.931495153432776,1,1,0,11,2,0,0,0,0,1,0,0,0,94.6,102.1,1520.513175,1412.009565,13292
221,Wed,MIN,NOP,ESPN,2016-11-23,2016,21600222,1287,0,0,1.74,0.64,1287,0.8405016860912264,1,1,0,11,2,0,0,0,0,1,0,0,0,102.1,98.4,1472.31241,1385.006039,17738
222,Wed,LAL,GSW,Regional,2016-11-23,2016,21600223,0,247,446,5.48,2.49,693,1,4,4,0,11,2,5,0,0,0,1,5,0,0,104.5,101.4,1727.100866,1390.505156,111553
223,Wed,OKC,SAC,Regional,2016-11-23,2016,21600224,0,40.6,17,0.72,1.38,57.6,1,2,1,1,11,2,1,1,0,0,1,2,0,0,98.7,102.2,1426.803868,1601.7157339999999,21288
224,Fri,SAS,BOS,Regional,2016-11-25,2016,21600225,0,26,67,0.94,2.42,93,1,2,1,1,11,4,1,2,0,0,1,3,0,0,100,98,1488.944688,1712.0603670000003,40576
225,Fri,WAS,ORL,Regional,2016-11-25,2016,21600226,0,13,20,2.48,1.52,33,0.8150270614453996,1,0,1,11,4,0,0,0,0,1,0,0,0,99.7,100.8,1400.377857,1460.1339480000001,13402
226,Fri,DAL,CLE,Regional,2016-11-25,2016,21600227,0,36,218,2.71,1.5,254,1,3,3,0,11,4,3,1,0,0,1,4,0,0,100.7,95,1683.0631260000002,1418.418801,58575
227,Fri,CHA,NYK,NBA TV,2016-11-25,2016,21600228,303,28,240,1.19,7.35,571,1,2,1,1,11,4,3,1,0,0,1,4,0,0,101.5,100.3,1430.576771,1527.850015,26040
228,Fri,CHI,PHI,Regional,2016-11-25,2016,21600229,0,196,91,3.46,2.94,287,0.7848472983555208,1,0,1,11,4,1,2,0,0,1,3,0,0,102.1,98.4,1259.2728339999999,1563.356505,31063
229,Fri,LAC,DET,Regional,2016-11-25,2016,21600230,0,116,52,5.48,1.85,168,0.6203122025509232,1,0,1,11,4,0,2,0,0,1,2,0,0,97.9,99.8,1516.814221,1675.482129,19595
230,Fri,ATL,UTA,Regional,2016-11-25,2016,21600231,0,32,37,2.41,0.92,69,1,2,1,1,11,4,0,0,0,0,1,0,0,0,94.6,101.6,1541.9685259999999,1537.385547,14638
231,Fri,TOR,MIL,Regional,2016-11-25,2016,21600232,0,0,23,2.86,0.9,23,0.7335043009029225,3,1,2,11,4,1,2,0,0,1,3,0,0,99.2,99,1440.042802,1583.220965,20681
232,Fri,MIA,MEM,Regional,2016-11-25,2016,21600233,0,35,13.1,1.7,0.63,48.1,0.9009879132402452,1,1,0,11,4,0,0,0,0,1,0,0,0,97.7,99,1476.962609,1510.432065,16469
233,Fri,BRK,IND,Regional,2016-11-25,2016,21600234,0,18,32,7.35,1.09,50,0.7946772303743793,1,1,0,11,4,1,1,0,0,1,2,0,0,100.8,105.2,1502.069089,1341.270394,16669
234,Fri,OKC,DEN,Regional,2016-11-25,2016,21600235,0,36.5,16,0.72,1.63,52.5,0.4531899786996653,1,0,1,11,4,0,1,0,0,1,1,0,0,102.1,102.2,1408.983266,1604.154702,13349
235,Fri,MIN,PHX,Regional,2016-11-25,2016,21600236,0,31,33,1.74,1.89,64,0.8530047078371642,0,0,0,11,4,0,0,0,0,1,0,0,0,103.9,98.4,1350.344095,1396.202947,19461
236,Fri,NOP,POR,Regional,2016-11-25,2016,21600237,0,6.9,54,0.64,1.14,60.9,1,1,0,1,11,4,1,0,0,0,1,1,0,0,101.8,102.1,1508.671545,1459.56099,16829
237,Fri,GSW,LAL,NBA TV,2016-11-25,2016,21600238,627,387,241,2.49,5.48,1255,1,4,0,4,11,4,0,5,0,0,1,5,0,0,101.4,104.5,1384.720826,1730.795484,68758
238,Fri,HOU,SAC,Regional,2016-11-25,2016,21600239,0,32,28,2.45,1.38,60,1,2,1,1,11,4,1,1,0,0,1,2,0,0,98.7,103.3,1418.016287,1536.215084,17834
239,Sat,SAS,WAS,NBA TV,2016-11-26,2016,21600240,202,41,25,0.94,2.48,268,0.6767537826685007,2,1,1,11,5,0,2,0,1,0,2,0,0,100.8,98,1455.101198,1715.7398620000001,22212
240,Sat,NYK,CHA,Regional,2016-11-26,2016,21600241,0,208,18,7.35,1.19,226,1,2,1,1,11,5,1,3,0,1,0,4,0,0,100.3,101.5,1532.269536,1425.0279679999999,31719
241,Sat,DET,OKC,Regional,2016-11-26,2016,21600242,0,25,50.9,1.85,0.72,75.9,1,1,1,0,11,5,1,0,0,1,0,1,0,0,102.2,97.9,1614.138791,1504.471368,17248
242,Sat,MEM,MIA,Regional,2016-11-26,2016,21600243,0,6.3,55,0.63,1.7,61.3,1,1,0,1,11,5,0,0,0,1,0,0,0,0,99,97.7,1504.8956970000002,1483.258708,13560
243,Sat,MIN,GSW,Regional,2016-11-26,2016,21600244,0,66,369,1.74,2.49,435,1,4,4,0,11,5,5,0,0,1,0,5,0,0,104.5,98.4,1733.108188,1391.946958,63550
244,Sun,CLE,PHI,Regional,2016-11-27,2016,21600245,0,100,44,1.5,2.94,144,0.8902701644479248,3,0,3,11,6,1,3,0,1,0,4,0,0,102.1,100.7,1257.90365,1683.820779,44265
245,Sun,DEN,PHX,Regional,2016-11-27,2016,21600246,0,0,13,1.63,1.89,13,0.7020216006646358,0,0,0,11,6,0,0,0,1,0,0,0,0,103.9,102.1,1344.110484,1415.134573,10065
246,Sun,SAC,BRK,Regional,2016-11-27,2016,21600247,0,14,16,1.38,7.35,30,0.5391382810737649,1,0,1,11,6,1,1,0,1,0,2,0,0,105.2,98.7,1330.016185,1428.816749,19442
247,Sun,MIL,ORL,Regional,2016-11-27,2016,21600248,0,13,7,0.9,1.52,20,0.7532632919452403,1,0,1,11,6,0,1,0,1,0,1,0,0,99.7,99.2,1392.7011439999999,1447.842553,14149
248,Sun,LAC,IND,Regional,2016-11-27,2016,21600249,0,59,17,5.48,1.09,76,0.7376555264185684,2,1,1,11,6,1,2,0,1,0,3,0,0,100.8,99.8,1528.382118,1653.731895,18797
249,Sun,NOP,DAL,Regional,2016-11-27,2016,21600250,0,5.7,15,0.64,2.71,20.7,1,1,0,1,11,6,1,0,0,1,0,1,0,0,95,102.1,1429.497808,1448.329969,7749
250,Sun,HOU,POR,Regional,2016-11-27,2016,21600251,0,38,49,2.45,1.14,87,1,1,0,1,11,6,1,1,0,1,0,2,0,0,101.8,103.3,1496.434473,1548.882359,16789
251,Sun,ATL,LAL,Regional,2016-11-27,2016,21600252,0,22,169,2.41,5.48,191,1,1,0,1,11,6,0,0,0,1,0,0,0,0,101.4,101.6,1404.583578,1520.430409,34042
252,Mon,SAC,WAS,Regional,2016-11-28,2016,21600253,0,31,24,1.38,2.48,55,0.2351149538219689,2,1,1,11,0,0,1,0,0,1,1,0,0,100.8,98.7,1461.5940779999999,1421.514358,22098
253,Mon,PHI,TOR,Regional,2016-11-28,2016,21600254,0,15,0,2.94,2.86,15,1,2,2,0,11,0,2,1,0,0,1,3,0,0,99,102.1,1587.248952,1250.605841,26472
254,Mon,OKC,NYK,Regional,2016-11-28,2016,21600255,0,48.91666667,328,0.72,7.35,376.91666667,1,2,1,1,11,0,3,1,0,0,1,4,0,0,101.5,102.2,1419.748051,1618.3979470000002,30332
255,Mon,BOS,MIA,NBA TV,2016-11-28,2016,21600256,156,64,47,2.42,1.7,267,1,1,0,1,11,0,0,1,0,0,1,1,0,0,99,100,1496.205912,1498.563285,22937
256,Mon,CHA,MEM,Regional,2016-11-28,2016,21600257,0,17,11.3,1.19,0.63,28.3,0.4507423146972791,2,1,1,11,0,0,1,0,0,1,1,0,0,97.7,100.3,1470.198717,1545.349417,17050
257,Mon,UTA,MIN,Regional,2016-11-28,2016,21600258,0,38.1,27,0.92,1.74,65.1,-0.03037817730936144,1,0,1,11,0,0,0,0,0,1,0,0,0,98.4,94.6,1385.932375,1547.12371,19301
258,Mon,ATL,GSW,Regional,2016-11-28,2016,21600259,0,24,402,2.41,2.49,426,1,5,4,1,11,0,5,0,0,0,1,5,0,0,104.5,101.6,1735.665961,1516.577242,58196
259,Tue,DET,CHA,Regional,2016-11-29,2016,21600260,0,37,11,1.85,1.19,48,0.4956230015201552,1,1,0,11,1,1,0,0,0,1,1,0,0,100.3,97.9,1527.2094339999999,1525.338166,16940
